day,code,state,priority,paradigm,fwd6
20230504,600186,REJECT,IGNORE,consumer,1.4740484429065743
20230504,600189,REJECT,IGNORE,consumer,0.6518883415435142
20230504,600197,REJECT,IGNORE,consumer,-0.1079057392103562
20230504,600201,REJECT,IGNORE,consumer,-0.1113018115240596
20230504,600207,REJECT,IGNORE,other,-0.1945854483925551
20230504,600208,REJECT,IGNORE,defensive,-0.1621919497781797
20230504,600211,REJECT,IGNORE,consumer,-0.1981921290300761
20230504,600216,REJECT,IGNORE,consumer,-0.0845911723491588
20230504,600218,REJECT,IGNORE,other,-0.0287017725420285
20230504,600219,REJECT,IGNORE,cycle_manufacturing,-0.0507751294075176
20230504,600223,REJECT,IGNORE,consumer,-0.055956678700361
20230504,600230,L5-B,B,cycle_manufacturing,-0.0887088438155178
20230504,600235,REJECT,IGNORE,other,0.1009343787153673
20230504,600236,REJECT,IGNORE,defensive,0.0388888066661516
20230504,600237,REJECT,IGNORE,tech_growth,0.1446540880503144
20230504,600251,REJECT,IGNORE,consumer,-0.0001762056998382
20230504,600252,REJECT,IGNORE,consumer,0.0154154143942997
20230504,600255,REJECT,IGNORE,cycle_manufacturing,-0.105726872246696
20230504,600257,REJECT,IGNORE,consumer,0.3979591836734693
20230504,600267,REJECT,IGNORE,consumer,-0.2119083845600204
20230504,600276,REJECT,IGNORE,consumer,-0.0229498401439263
20230504,600280,REJECT,IGNORE,consumer,-0.1853546910755148
20230504,600283,REJECT,IGNORE,other,0.0463220149234027
20230504,600285,REJECT,IGNORE,consumer,-0.0751049580507308
20230504,600295,REJECT,IGNORE,cycle_manufacturing,-0.0407562702665686
20230504,600300,REJECT,IGNORE,consumer,0.0160402351815811
20230504,600301,REJECT,IGNORE,cycle_manufacturing,-0.243183082915971
20230504,600305,REJECT,IGNORE,consumer,-0.1329833770778652
20230504,600308,REJECT,IGNORE,other,-0.0352265181728969
20230504,600312,REJECT,IGNORE,other,-0.0774838615398958
20230504,600313,REJECT,IGNORE,consumer,-0.1320754716981131
20230504,600322,REJECT,IGNORE,defensive,0.3769633507853402
20230504,600325,REJECT,IGNORE,defensive,-0.1886051080550098
20230504,600329,REJECT,IGNORE,consumer,-0.3641070459264255
20230504,600330,REJECT,IGNORE,tech_growth,-0.136669620264484
20230504,600335,REJECT,IGNORE,other,-0.1935272117866792
20230504,600336,REJECT,IGNORE,consumer,-0.0466870324292488
20230504,600338,REJECT,IGNORE,cycle_manufacturing,-0.275754422476587
20230504,600348,REJECT,IGNORE,cycle_manufacturing,-0.0783364396712981
20230504,600352,REJECT,IGNORE,cycle_manufacturing,-0.0415131782263097
20230504,600359,REJECT,IGNORE,consumer,-0.0625782227784731
20230504,600363,REJECT,IGNORE,tech_growth,-0.0021935044919991
20230504,600367,REJECT,IGNORE,cycle_manufacturing,0.0698853707743316
20230504,600371,REJECT,IGNORE,consumer,-0.0801228659756202
20230504,600373,REJECT,IGNORE,tech_growth,-0.3862210586810175
20230504,600377,REJECT,IGNORE,defensive,0.1030231575076805
20230504,600378,L5-A,A,cycle_manufacturing,-0.1762491078002822
20230504,600380,REJECT,IGNORE,consumer,-0.0793892720318151
20230504,600390,REJECT,IGNORE,defensive,-0.0974917205536278
20230504,600392,L5-A,A,cycle_manufacturing,-0.1883415400219611
20230504,600395,REJECT,IGNORE,cycle_manufacturing,-0.048908821083883
20230504,600398,REJECT,IGNORE,consumer,0.134959765706653
20230504,600399,L5-B,B,cycle_manufacturing,-0.1276794035414725
20230504,600400,L5-B,B,consumer,-0.159567514520368
20230504,600403,REJECT,IGNORE,cycle_manufacturing,-0.1970954356846473
20230504,600405,REJECT,IGNORE,other,-0.0856164383561643
20230504,600420,REJECT,IGNORE,consumer,-0.2526808950568923
20230504,600425,REJECT,IGNORE,cycle_manufacturing,-0.2345646912487216
20230504,600426,REJECT,IGNORE,cycle_manufacturing,0.0272996629103268
20230504,600428,REJECT,IGNORE,defensive,-0.2251727300796727
20230504,600435,REJECT,IGNORE,tech_growth,0.0165656637988833
20230504,600436,REJECT,IGNORE,consumer,-0.0780128691622655
20230504,600444,REJECT,IGNORE,cycle_manufacturing,0.1113705806485088
20230504,600448,REJECT,IGNORE,consumer,0.0878378378378379
20230504,600449,REJECT,IGNORE,cycle_manufacturing,0.2175468950845989
20230504,600452,REJECT,IGNORE,defensive,-0.1634678703116208
20230504,600456,REJECT,IGNORE,cycle_manufacturing,-0.0284857196051255
20230504,600467,REJECT,IGNORE,consumer,-0.0361941145488012
20230504,600468,REJECT,IGNORE,other,0.1606343266155081
20230504,600469,REJECT,IGNORE,other,0.0495404199895526
20230504,600470,L5-A,A,cycle_manufacturing,-0.0893169877408055
20230504,600480,REJECT,IGNORE,other,0.1437811654977911
20230504,600482,REJECT,IGNORE,other,0.0271554790321499
20230504,600483,REJECT,IGNORE,defensive,-0.0329487113838784
20230504,600486,REJECT,IGNORE,cycle_manufacturing,-0.0517462919315251
20230504,600503,REJECT,IGNORE,defensive,-0.0110701107011069
20230504,600507,REJECT,IGNORE,cycle_manufacturing,-0.0294117647058824
20230504,600508,L5-B,B,cycle_manufacturing,-0.0555996762940359
20230504,600511,REJECT,IGNORE,consumer,-0.3219704761574447
20230504,600516,REJECT,IGNORE,cycle_manufacturing,-0.1026033690658499
20230504,600517,REJECT,IGNORE,defensive,-0.1058419403446814
20230504,600519,REJECT,IGNORE,consumer,0.0333907777799529
20230504,600520,REJECT,IGNORE,cycle_manufacturing,0.8835616438356164
20230504,600522,REJECT,IGNORE,tech_growth,-0.0224632996837197
20230504,600523,REJECT,IGNORE,other,-0.009283299762466
20230504,600529,REJECT,IGNORE,consumer,0.1401072836609647
20230504,600546,REJECT,IGNORE,cycle_manufacturing,0.0495757890352694
20230504,600556,REJECT,IGNORE,tech_growth,-0.2404256923257586
20230504,600557,REJECT,IGNORE,consumer,-0.4424276744323346
20230504,600558,REJECT,IGNORE,cycle_manufacturing,0.0296576999906388
20230504,600559,REJECT,IGNORE,consumer,-0.2275495245582371
20230504,600562,REJECT,IGNORE,tech_growth,-0.0955416462600564
20230504,600563,REJECT,IGNORE,tech_growth,-0.2178276112278064
20230504,600566,REJECT,IGNORE,consumer,-0.1631026561513268
20230504,600576,REJECT,IGNORE,consumer,-0.1861761426978818
20230504,600578,REJECT,IGNORE,defensive,-0.0784023215283351
20230504,600582,REJECT,IGNORE,cycle_manufacturing,-0.0490736002527868
20230504,600583,REJECT,IGNORE,cycle_manufacturing,-0.0383500475374463
20230504,600585,REJECT,IGNORE,cycle_manufacturing,-0.0662594042585368
20230504,600586,L5-B,B,cycle_manufacturing,-0.14741908614254
20230504,600587,REJECT,IGNORE,consumer,-0.264012240432969
20230504,600594,REJECT,IGNORE,consumer,-0.0553745928338762
20230504,600598,REJECT,IGNORE,consumer,-0.0465553631209797
20230504,600600,REJECT,IGNORE,consumer,-0.2472356571986509
20230504,600603,REJECT,IGNORE,defensive,-0.1130876747141041
20230504,600612,REJECT,IGNORE,consumer,-0.1439575801022586
20230504,600613,L5-A,A,consumer,0.0508385330726453
20230504,600618,REJECT,IGNORE,cycle_manufacturing,-0.0080551122925203
20230504,600621,REJECT,IGNORE,defensive,0.1371702385563589
20230504,600635,REJECT,IGNORE,defensive,-0.0448191045567646
20230504,600642,REJECT,IGNORE,defensive,-0.1282621653429527
20230504,600643,REJECT,IGNORE,defensive,-0.0318620133182746
20230504,600644,REJECT,IGNORE,defensive,-0.0240452616690239
20230504,600645,REJECT,IGNORE,consumer,0.159404302261445
20230504,600648,REJECT,IGNORE,defensive,-0.0824387161310534
20230504,600660,REJECT,IGNORE,other,0.1387608489885332
20230504,600662,REJECT,IGNORE,consumer,-0.1899187511362008
20230504,600664,REJECT,IGNORE,consumer,0.0524781341107871
20230504,600674,REJECT,IGNORE,defensive,0.0304567247744349
20230504,600690,REJECT,IGNORE,consumer,-0.0282554426821705
20230504,600691,REJECT,IGNORE,cycle_manufacturing,0.0061162079510703
20230504,600702,REJECT,IGNORE,consumer,-0.3249308581329097
20230504,600710,REJECT,IGNORE,consumer,0.0582493312355494
20230504,600714,REJECT,IGNORE,cycle_manufacturing,0.0535917901938425
20230504,600717,REJECT,IGNORE,defensive,-0.1482210014384186
20230504,600720,REJECT,IGNORE,other,-0.0598591549295773
20230504,600722,REJECT,IGNORE,cycle_manufacturing,-0.0163934426229508
20230504,600726,REJECT,IGNORE,defensive,-0.1801470588235294
20230504,600729,REJECT,IGNORE,consumer,-0.0850554132936581
20230504,600731,REJECT,IGNORE,cycle_manufacturing,-0.2286729857819904
20230504,600738,L5-B,B,consumer,-0.0355871886120995
20230504,600739,REJECT,IGNORE,consumer,-0.049429823075997
20230504,600740,REJECT,IGNORE,cycle_manufacturing,-0.0336977812632256
20230504,600741,REJECT,IGNORE,other,0.1004675409905584
20230504,600742,REJECT,IGNORE,other,0.1825710774788784
20230504,600746,REJECT,IGNORE,cycle_manufacturing,0.0911538763654549
20230504,600750,REJECT,IGNORE,consumer,-0.195752049749449
20230504,600757,REJECT,IGNORE,tech_growth,-0.2487193542061865
20230504,600769,REJECT,IGNORE,other,0.1076923076923077
20230504,600776,REJECT,IGNORE,tech_growth,0.2285644459452653
20230504,600779,L5-A,A,consumer,-0.0084913354173652
20230504,600780,REJECT,IGNORE,defensive,0.1073903002309468
20230504,600782,REJECT,IGNORE,cycle_manufacturing,0.0503850956202691
20230504,600784,REJECT,IGNORE,cycle_manufacturing,-0.1012868255303873
20230504,600787,REJECT,IGNORE,defensive,-0.1474993872793026
20230504,600789,REJECT,IGNORE,consumer,0.0046371652794532
20230504,600793,REJECT,IGNORE,other,-0.0330851943755169
20230504,600794,REJECT,IGNORE,defensive,-0.0499098718539516
20230504,600798,REJECT,IGNORE,defensive,-0.0076235877773128
20230504,600803,REJECT,IGNORE,defensive,-0.1081438387740629
20230504,600805,REJECT,IGNORE,other,0.0398126463700234
20230504,600808,REJECT,IGNORE,cycle_manufacturing,0.0113813150865267
20230504,600809,REJECT,IGNORE,consumer,0.0676165734571647
20230504,600814,REJECT,IGNORE,consumer,-0.1811946329552488
20230504,600816,REJECT,IGNORE,defensive,-0.1328125
20230504,600817,REJECT,IGNORE,other,-0.1616473173699775
20230504,600819,REJECT,IGNORE,cycle_manufacturing,-0.057471264367816
20230504,600821,REJECT,IGNORE,defensive,0.0075630000948792
20230504,600831,REJECT,IGNORE,tech_growth,-0.1890934458593606
20230504,600833,REJECT,IGNORE,consumer,-0.0434467243836866
20230504,600835,REJECT,IGNORE,cycle_manufacturing,-0.1239501225530305
20230504,600839,REJECT,IGNORE,consumer,0.446949479003869
20230504,600845,REJECT,IGNORE,tech_growth,-0.0418642437299181
20230504,600854,REJECT,IGNORE,defensive,0.0143008396606094
20230504,600862,REJECT,IGNORE,tech_growth,0.0826176835631204
20230504,600863,REJECT,IGNORE,defensive,-0.0975688907371712
20230504,600867,REJECT,IGNORE,consumer,-0.0290523358311609
20230504,600873,REJECT,IGNORE,cycle_manufacturing,0.0688488962137603
20230504,600874,REJECT,IGNORE,other,-0.0248757587295647
20230504,600875,REJECT,IGNORE,other,-0.1345296842641955
20230504,600880,REJECT,IGNORE,consumer,-0.2729326396495071
20230504,600885,REJECT,IGNORE,other,-0.0841202433343322
20230504,600886,REJECT,IGNORE,defensive,0.0045294444845269
20230504,600888,REJECT,IGNORE,cycle_manufacturing,-0.0675457279187743
20230504,600900,REJECT,IGNORE,defensive,0.0425993280174079
20230504,600905,REJECT,IGNORE,defensive,-0.111226812436185
20230504,600906,REJECT,IGNORE,defensive,0.0236978698531564
20230504,600908,REJECT,IGNORE,defensive,-0.0936707072190745
20230504,600909,REJECT,IGNORE,defensive,-0.0267737043860136
20230504,600917,REJECT,IGNORE,defensive,-0.069355773330587
20230504,600918,REJECT,IGNORE,defensive,-0.0440715801994983
20230504,600919,REJECT,IGNORE,defensive,-0.0564860923901443
20230504,600925,REJECT,IGNORE,cycle_manufacturing,-0.074724942631616
20230504,600926,REJECT,IGNORE,defensive,-0.1333024623496275
20230504,600928,REJECT,IGNORE,defensive,-0.0485515434195669
20230504,600929,REJECT,IGNORE,cycle_manufacturing,-0.165690160530222
20230504,600935,REJECT,IGNORE,cycle_manufacturing,-0.1166766470976857
20230504,600938,REJECT,IGNORE,cycle_manufacturing,0.1027025514259194
20230504,600941,REJECT,IGNORE,tech_growth,-0.0603109676834099
20230504,600955,REJECT,IGNORE,cycle_manufacturing,0.0132856412876853
20230504,600956,REJECT,IGNORE,defensive,-0.0701473727117795
20230504,600961,REJECT,IGNORE,cycle_manufacturing,-0.1398210290827739
20230504,600966,REJECT,IGNORE,other,0.0931557908809506
20230504,600968,REJECT,IGNORE,cycle_manufacturing,-0.1367822645141015
20230504,600969,REJECT,IGNORE,defensive,-0.0822649714601676
20230504,600971,REJECT,IGNORE,cycle_manufacturing,0.1139649312655737
20230504,600976,REJECT,IGNORE,consumer,-0.0923745687616532
20230504,600979,REJECT,IGNORE,defensive,0.0661578315031714
20230504,600980,REJECT,IGNORE,cycle_manufacturing,0.0943991568701847
20230504,600982,REJECT,IGNORE,defensive,0.0258985704656915
20230504,600988,L5-B,B,cycle_manufacturing,-0.1441176470588234
20230504,600993,REJECT,IGNORE,consumer,-0.1220053745281062
20230504,600995,REJECT,IGNORE,defensive,-0.3343855023288272
20230504,600997,REJECT,IGNORE,cycle_manufacturing,0.0252886966948158
20230504,600999,REJECT,IGNORE,defensive,-0.0073914379657812
20230504,601000,REJECT,IGNORE,defensive,-0.089156205532885
20230504,601001,REJECT,IGNORE,cycle_manufacturing,0.2431225307635212
20230504,601002,REJECT,IGNORE,cycle_manufacturing,-0.0150088719371884
20230504,601006,REJECT,IGNORE,defensive,-0.0317528882964537
20230504,601008,REJECT,IGNORE,defensive,-0.1371397057623448
20230504,601009,REJECT,IGNORE,defensive,-0.121586135794115
20230504,601012,REJECT,IGNORE,other,-0.3062698305841264
20230504,601016,REJECT,IGNORE,defensive,-0.1585066192090924
20230504,601022,REJECT,IGNORE,defensive,-0.1888770646019398
20230504,601038,REJECT,IGNORE,cycle_manufacturing,0.00056392676041
20230504,601059,REJECT,IGNORE,defensive,0.1753630989638381
20230504,601066,REJECT,IGNORE,defensive,-0.0513073140034106
20230504,601077,REJECT,IGNORE,defensive,0.1020823543829285
20230504,601088,REJECT,IGNORE,cycle_manufacturing,0.1158095294775416
20230504,601089,REJECT,IGNORE,consumer,-0.0411283421916238
20230504,601100,REJECT,IGNORE,cycle_manufacturing,-0.0427903838267127
20230504,601101,REJECT,IGNORE,cycle_manufacturing,-0.0635020006059242
20230504,601107,REJECT,IGNORE,defensive,-0.0638995062014966
20230504,601116,REJECT,IGNORE,consumer,-0.0385770846596152
20230504,601121,REJECT,IGNORE,cycle_manufacturing,-0.1625688565762237
20230504,601126,REJECT,IGNORE,other,0.0306772415619402
20230504,601128,REJECT,IGNORE,defensive,-0.0262279636127211
20230504,601136,REJECT,IGNORE,defensive,0.7012410886217286
20230504,601139,REJECT,IGNORE,defensive,-0.0099040911794316
20230504,601156,REJECT,IGNORE,defensive,-0.1826806118449442
20230504,601163,REJECT,IGNORE,other,0.0082017454356153
20230504,601169,REJECT,IGNORE,defensive,-0.0014737046504263
20230504,601187,REJECT,IGNORE,defensive,-0.0330245187268444
20230504,601199,REJECT,IGNORE,other,-0.3481498287834222
20230504,601211,REJECT,IGNORE,defensive,0.0126971337169572
20230504,601218,REJECT,IGNORE,other,-0.000155963494377
20230504,601222,REJECT,IGNORE,defensive,-0.1485404550652472
20230504,601225,REJECT,IGNORE,cycle_manufacturing,0.0347592202807642
20230504,601229,REJECT,IGNORE,defensive,0.0169010756993415
20230504,601231,REJECT,IGNORE,tech_growth,0.0862094946618841
20230504,601236,REJECT,IGNORE,defensive,-0.0486053571968045
20230504,601279,REJECT,IGNORE,other,0.2334710743801653
20230504,601288,REJECT,IGNORE,defensive,0.0766018712011227
20230504,601298,REJECT,IGNORE,defensive,-0.1988843587017739
20230504,601318,REJECT,IGNORE,defensive,-0.1165110436651788
20230504,601319,REJECT,IGNORE,defensive,-0.1825932902289452
20230504,601328,REJECT,IGNORE,defensive,0.0302489972250012
20230504,601330,REJECT,IGNORE,other,-0.121441930268792
20230504,601336,REJECT,IGNORE,defensive,-0.1845534743836021
20230504,601339,REJECT,IGNORE,consumer,-0.0005178891084165
20230504,601369,REJECT,IGNORE,cycle_manufacturing,-0.136128308900119
20230504,601398,REJECT,IGNORE,defensive,0.0268953869075123
20230504,601515,REJECT,IGNORE,other,-0.0952380952380953
20230504,601528,REJECT,IGNORE,defensive,-0.1639701130375193
20230504,601555,REJECT,IGNORE,defensive,0.1142401628307527
20230504,601568,REJECT,IGNORE,cycle_manufacturing,-0.0068544490074295
20230504,601579,REJECT,IGNORE,consumer,0.0051124501659935
20230504,601598,REJECT,IGNORE,defensive,-0.0143227834568113
20230504,601599,REJECT,IGNORE,consumer,-0.0779569892473118
20230504,601601,REJECT,IGNORE,defensive,-0.1614307760356487
20230504,601608,REJECT,IGNORE,cycle_manufacturing,-0.0770965790776657
20230504,601619,REJECT,IGNORE,defensive,-0.2650270294382729
20230504,601628,REJECT,IGNORE,defensive,-0.1624746569614561
20230504,601633,REJECT,IGNORE,other,0.1427962042654751
20230504,601658,REJECT,IGNORE,defensive,-0.1524347959164854
20230504,601665,REJECT,IGNORE,defensive,-0.0109399289334867
20230504,601666,REJECT,IGNORE,cycle_manufacturing,0.1514864646190512
20230504,601677,REJECT,IGNORE,cycle_manufacturing,-0.0982076807639841
20230504,601688,REJECT,IGNORE,defensive,0.1479784698961517
20230504,601689,REJECT,IGNORE,other,0.2803629276387955
20230504,601696,REJECT,IGNORE,defensive,0.0117533467860413
20230504,601698,REJECT,IGNORE,tech_growth,0.0334293087638233
20230504,601699,REJECT,IGNORE,cycle_manufacturing,0.1038454962971286
20230504,601700,REJECT,IGNORE,other,-0.0540813767961079
20230504,601702,L5-B,B,cycle_manufacturing,0.2496282510274656
20230504,601717,REJECT,IGNORE,cycle_manufacturing,-0.1167074162412664
20230504,601728,REJECT,IGNORE,tech_growth,-0.1698924731182794
20230504,601766,REJECT,IGNORE,cycle_manufacturing,-0.2143926390618239
20230504,601778,REJECT,IGNORE,defensive,-0.2316625259421512
20230504,601799,REJECT,IGNORE,other,0.3561575112544934
20230504,601811,REJECT,IGNORE,tech_growth,-0.3804364105322724
20230504,601816,REJECT,IGNORE,defensive,-0.1280198465843707
20230504,601825,REJECT,IGNORE,defensive,0.0337362623623112
20230504,601828,REJECT,IGNORE,consumer,-0.1716099958895992
20230504,601838,REJECT,IGNORE,defensive,-0.0509136881902622
20230504,601860,REJECT,IGNORE,defensive,-0.0177388289080563
20230504,601865,REJECT,IGNORE,other,-0.1488946684005201
20230504,601866,REJECT,IGNORE,defensive,-0.0905059627713211
20230504,601878,REJECT,IGNORE,defensive,-0.0217515587918274
20230504,601881,REJECT,IGNORE,defensive,0.0839577343353015
20230504,601882,REJECT,IGNORE,cycle_manufacturing,-0.1730570224522279
20230504,601888,L5-B,B,consumer,-0.3835885166296823
20230504,601898,REJECT,IGNORE,cycle_manufacturing,0.006210889129391
20230504,601900,REJECT,IGNORE,tech_growth,-0.279688286969498
20230504,601908,REJECT,IGNORE,defensive,-0.2778649921507063
20230504,601916,REJECT,IGNORE,defensive,-0.0929876440147993
20230504,601919,REJECT,IGNORE,defensive,0.0051174327325911
20230504,601921,REJECT,IGNORE,tech_growth,-0.2808738161964378
20230504,601928,REJECT,IGNORE,tech_growth,-0.3305082200778912
20230504,601939,REJECT,IGNORE,defensive,0.0212029662613872
20230504,601958,L5-B,B,cycle_manufacturing,-0.0882419895447308
20230504,601963,REJECT,IGNORE,defensive,-0.0131290723112895
20230504,601969,REJECT,IGNORE,cycle_manufacturing,-0.0205999676846583
20230504,601975,REJECT,IGNORE,defensive,-0.1311953352769678
20230504,601985,REJECT,IGNORE,defensive,0.0681364724660813
20230504,601990,REJECT,IGNORE,defensive,-0.0516306263757008
20230504,601991,REJECT,IGNORE,defensive,-0.1876772874200144
20230504,601995,REJECT,IGNORE,defensive,-0.133144601939114
20230504,601996,REJECT,IGNORE,other,0.0833333333333332
20230504,603002,REJECT,IGNORE,tech_growth,0.1302526589824337
20230504,603005,REJECT,IGNORE,tech_growth,0.0752921245932547
20230504,603013,REJECT,IGNORE,other,0.140812589546702
20230504,603015,REJECT,IGNORE,cycle_manufacturing,0.1721579608270915
20230504,603017,REJECT,IGNORE,other,0.0021974180413166
20230504,603020,REJECT,IGNORE,cycle_manufacturing,-0.0106644626578155
20230504,603025,L5-A,A,cycle_manufacturing,0.00314298215126
20230504,603026,REJECT,IGNORE,other,-0.1782983230590705
20230504,603027,REJECT,IGNORE,consumer,-0.3249113363111575
20230504,603028,REJECT,IGNORE,cycle_manufacturing,0.2053811659192825
20230504,603036,REJECT,IGNORE,cycle_manufacturing,0.1551287519194106
20230504,603045,REJECT,IGNORE,cycle_manufacturing,0.10914678064629
20230504,603048,REJECT,IGNORE,other,0.3307320142948817
20230504,603055,REJECT,IGNORE,consumer,0.2593342652994563
20230504,603057,REJECT,IGNORE,consumer,-0.1154093728769294
20230504,603061,REJECT,IGNORE,tech_growth,-0.3126636324248186
20230504,603063,REJECT,IGNORE,other,-0.1166477109494605
20230504,603065,REJECT,IGNORE,cycle_manufacturing,-0.026802570493512
20230504,603066,REJECT,IGNORE,defensive,-0.0883490640839651
20230504,603067,L5-B,B,cycle_manufacturing,-0.1082096815369926
20230504,603070,REJECT,IGNORE,other,0.023068344207372
20230504,603071,REJECT,IGNORE,cycle_manufacturing,-0.111722449077941
20230504,603073,REJECT,IGNORE,cycle_manufacturing,0.0796960197270686
20230504,603076,REJECT,IGNORE,cycle_manufacturing,-0.3324653181894639
20230504,603078,REJECT,IGNORE,tech_growth,-0.0627703773012943
20230504,603080,REJECT,IGNORE,defensive,0.2557555515167726
20230504,603085,REJECT,IGNORE,other,0.1773504273504274
20230504,603086,REJECT,IGNORE,cycle_manufacturing,-0.2107006620459663
20230504,603087,REJECT,IGNORE,consumer,0.2458758837391987
20230504,603088,L5-A,A,cycle_manufacturing,0.0380186614960056
20230504,603093,REJECT,IGNORE,defensive,0.0097015555270665
20230504,603097,REJECT,IGNORE,other,0.0613578517164885
20230504,603098,REJECT,IGNORE,other,-0.3175234340764683
20230504,603099,REJECT,IGNORE,consumer,0.461776859504132
20230504,603100,REJECT,IGNORE,cycle_manufacturing,-0.2679759029283108
20230504,603102,REJECT,IGNORE,consumer,-0.1379806740927729
20230504,603103,REJECT,IGNORE,tech_growth,-0.1780515117581187
20230504,603105,REJECT,IGNORE,defensive,-0.1706001348617666
20230504,603109,REJECT,IGNORE,other,-0.0400942815848271
20230504,603115,L5-A,A,cycle_manufacturing,0.0325277094378264
20230504,603127,REJECT,IGNORE,consumer,-0.2517897577192187
20230504,603129,REJECT,IGNORE,other,-0.2464267575344132
20230504,603130,REJECT,IGNORE,consumer,-0.0692522364499931
20230504,603132,REJECT,IGNORE,cycle_manufacturing,0.0749755662144215
20230504,603136,REJECT,IGNORE,consumer,-0.2883755588673622
20230504,603151,REJECT,IGNORE,consumer,-0.1344918851030085
20230504,603153,REJECT,IGNORE,other,-0.2279223525152089
20230504,603156,REJECT,IGNORE,consumer,-0.0048309073523677
20230504,603163,REJECT,IGNORE,other,0.0714937980219374
20230504,603165,REJECT,IGNORE,other,-0.0457051723731469
20230504,603167,REJECT,IGNORE,defensive,0.0711140928293967
20230504,603168,REJECT,IGNORE,consumer,0.1853857933734486
20230504,603169,REJECT,IGNORE,cycle_manufacturing,-0.1904109589041095
20230504,603170,REJECT,IGNORE,consumer,-0.191316543049526
20230504,603173,REJECT,IGNORE,cycle_manufacturing,-0.1829649291736349
20230504,603178,REJECT,IGNORE,other,2.9860025737946994
20230504,603182,REJECT,IGNORE,consumer,-0.0592413201529116
20230504,603185,REJECT,IGNORE,other,-0.3688144970864162
20230504,603186,REJECT,IGNORE,tech_growth,0.5075401534004369
20230504,603190,REJECT,IGNORE,other,0.1928669572189607
20230504,603195,REJECT,IGNORE,other,0.0394748415159298
20230504,603197,REJECT,IGNORE,other,0.4943846845688568
20230504,603198,L5-A,A,consumer,0.2471208982674251
20230504,603200,REJECT,IGNORE,other,-0.0803030303030303
20230504,603203,REJECT,IGNORE,cycle_manufacturing,-0.166445493601685
20230504,603208,REJECT,IGNORE,other,-0.1904328034429722
20230504,603211,REJECT,IGNORE,other,0.1625772304882884
20230504,603213,REJECT,IGNORE,cycle_manufacturing,-0.1273607800034918
20230504,603214,L5-A,A,consumer,-0.1125975600847227
20230504,603215,REJECT,IGNORE,consumer,-0.0664692766662158
20230504,603216,REJECT,IGNORE,other,-0.0238737555535685
20230504,603217,L5-A,A,cycle_manufacturing,-0.1865350013697665
20230504,603219,REJECT,IGNORE,consumer,0.015763891992397
20230504,603222,REJECT,IGNORE,consumer,-0.21044805015384
20230504,603228,REJECT,IGNORE,tech_growth,-0.0544867792675879
20230504,603229,L5-A,A,consumer,-0.1005845149506413
20230504,603230,REJECT,IGNORE,tech_growth,-0.2869526216843743
20230504,603232,REJECT,IGNORE,tech_growth,-0.086013986013986
20230504,603235,REJECT,IGNORE,cycle_manufacturing,-0.0680781802752878
20230504,603236,REJECT,IGNORE,tech_growth,-0.0945464591318009
20230504,603237,REJECT,IGNORE,consumer,-0.2204507279918879
20230504,603239,REJECT,IGNORE,other,0.2722624345395843
20230504,603255,REJECT,IGNORE,cycle_manufacturing,-0.1938619660287261
20230504,603258,REJECT,IGNORE,tech_growth,-0.5042322751263775
20230504,603259,L5-A,A,consumer,0.2795593952011326
20230504,603266,REJECT,IGNORE,other,1.3471653195775284
20230504,603267,REJECT,IGNORE,tech_growth,-0.1820479719852434
20230504,603279,L5-B,B,cycle_manufacturing,-0.1676588504722264
20230504,603280,REJECT,IGNORE,cycle_manufacturing,0.0150016215230259
20230504,603281,REJECT,IGNORE,cycle_manufacturing,-0.1304581414237211
20230504,603282,REJECT,IGNORE,other,-0.2042969751569207
20230504,603288,REJECT,IGNORE,consumer,-0.3489485820213527
20230504,603289,REJECT,IGNORE,cycle_manufacturing,-0.0779097354051339
20230504,603291,REJECT,IGNORE,other,0.1210776714342465
20230504,603297,REJECT,IGNORE,tech_growth,0.007398206227476
20230504,603298,REJECT,IGNORE,cycle_manufacturing,0.033986558786337
20230504,603299,REJECT,IGNORE,cycle_manufacturing,-0.0882893084386158
20230504,603300,REJECT,IGNORE,defensive,-0.0416436662510631
20230504,603305,REJECT,IGNORE,other,-0.2236954662104362
20230504,603307,REJECT,IGNORE,consumer,-0.1486069219289432
20230504,603308,REJECT,IGNORE,cycle_manufacturing,-0.2268124018144742
20230504,603309,L5-A,A,consumer,-0.2285421443330505
20230504,603311,REJECT,IGNORE,consumer,-0.08628759863977
20230504,603317,L5-A,A,consumer,-0.1392773892773893
20230504,603319,REJECT,IGNORE,other,0.1861405799570521
20230504,603323,REJECT,IGNORE,defensive,-0.0794775508883202
20230504,603328,REJECT,IGNORE,tech_growth,0.0609400089397011
20230504,603329,REJECT,IGNORE,defensive,-0.022073795739576
20230504,603336,REJECT,IGNORE,consumer,0.0087909214849595
20230504,603338,REJECT,IGNORE,cycle_manufacturing,0.0959659102863275
20230504,603339,REJECT,IGNORE,cycle_manufacturing,-0.2144419850118077
20230504,603345,REJECT,IGNORE,consumer,-0.2269924592271521
20230504,603351,REJECT,IGNORE,consumer,0.0719102260125987
20230504,603357,REJECT,IGNORE,other,-0.1185251123216375
20230504,603367,REJECT,IGNORE,consumer,-0.1357300502117081
20230504,603369,REJECT,IGNORE,consumer,-0.0169560090214541
20230504,603379,REJECT,IGNORE,cycle_manufacturing,0.0245968562993861
20230504,603386,REJECT,IGNORE,tech_growth,0.2058204074884604
